Region,Market,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Germany,Nuts,Online Revenue Share,Offline,percent,Statista,,,,99.154,98.87,98.493,97.994,96.734,95.879,94.837,93.585,92.105,,
Germany,Nuts,Online Revenue Share,Online,percent,Statista,,,,0.846,1.13,1.507,2.006,3.266,4.121,5.163,6.415,7.895,,
Germany,Nuts,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Nuts,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Nuts,Volume,Total,million kilograms,Statista,238.211,229.453,220.818,210.893,207.663,200.576,201.544,199.87,200.603,201.416,203.461,205.851,207.301,189.101
Germany,Nuts,Volume Change,Total,percent,Statista,,-3.677,-3.764,-4.494,-1.531,-3.413,0.483,-0.831,0.366,0.405,1.015,1.174,0.705,-8.779
Germany,Nuts,Average Volume per Capita,Total,kilograms,Statista,2.925,2.805,2.687,2.551,2.498,2.402,2.406,2.382,2.391,2.404,2.433,2.465,2.485,2.269
Germany,Processed & Frozen Vegetables,Price per Unit,Average,USD (US$),Statista,3.238,2.76,2.8,2.945,3.182,3.096,3.192,3.512,3.704,3.811,3.881,3.952,4.027,4.108
Germany,Processed & Frozen Vegetables,Revenue,Total,billion USD (US$),Statista,4.892,4.187,4.241,4.401,4.82,4.646,4.813,5.261,5.563,5.729,5.854,5.98,6.193,6.221
Germany,Processed & Frozen Vegetables,Revenue Change,Total,percent,Statista,,-14.411,1.29,3.773,9.521,-3.61,3.594,9.308,5.74,2.984,2.182,2.152,3.562,0.452
Germany,Processed & Frozen Vegetables,Average Revenue per Capita,Total,USD (US$),Statista,60.06,51.19,51.6,53.25,57.98,55.63,57.45,62.7,66.32,68.39,69.99,71.61,74.24,74.64
Germany,Processed & Frozen Vegetables,Online Revenue Share,Offline,percent,Statista,,,,99.335,99.095,98.769,98.329,97.238,96.444,95.456,94.24,92.769,,
Germany,Processed & Frozen Vegetables,Online Revenue Share,Online,percent,Statista,,,,0.665,0.905,1.231,1.671,2.762,3.556,4.544,5.76,7.231,,
Germany,Processed & Frozen Vegetables,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Processed & Frozen Vegetables,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Processed & Frozen Vegetables,Volume,Total,million kilograms,Statista,"1,510.846","1,517.281","1,514.873","1,494.543","1,514.495","1,500.354","1,507.695","1,497.951","1,502.057","1,503.187","1,508.274","1,513.115","1,537.82","1,514.238"
Germany,Processed & Frozen Vegetables,Volume Change,Total,percent,Statista,,0.426,-0.159,-1.342,1.335,-0.934,0.489,-0.646,0.274,0.075,0.338,0.321,1.633,-1.534
Germany,Processed & Frozen Vegetables,Average Volume per Capita,Total,kilograms,Statista,18.549,18.552,18.431,18.081,18.22,17.965,17.995,17.854,17.906,17.943,18.034,18.118,18.434,18.168
Germany,Oils & Fats,Price per Unit,Average,USD (US$),Statista,6.973,5.927,5.997,6.293,6.786,6.589,6.769,7.428,8.381,8.205,8.349,8.502,8.659,8.866
Germany,Oils & Fats,Price per Unit,Butter,USD (US$),Statista,11.76,9.91,9.942,10.34,11.05,10.64,10.9,11.91,12.56,12.93,13.17,13.41,13.66,13.94
Germany,Oils & Fats,Price per Unit,Edible Oils,USD (US$),Statista,4.975,4.303,4.43,4.73,5.19,5.128,5.297,5.858,6.178,6.357,6.474,6.592,6.717,6.852
Germany,Oils & Fats,Price per Unit,Margarine,USD (US$),Statista,4.205,3.541,3.552,3.695,3.95,3.805,3.893,4.253,4.485,4.615,4.7,4.786,4.877,4.975
Germany,Oils & Fats,Price per Unit,Other Oils & Fats,USD (US$),Statista,6.98,5.918,5.975,6.256,6.732,6.525,6.697,7.341,7.742,7.967,8.113,8.262,8.418,8.588
Germany,Oils & Fats,Revenue,Total,billion USD (US$),Statista,5.492,4.761,4.884,5.134,5.695,5.562,5.84,6.469,6.157,7.071,7.369,7.667,7.966,8.29
Germany,Oils & Fats,Revenue,Butter,billion USD (US$),Statista,2.882,2.507,2.581,2.722,3.03,2.969,3.128,3.477,3.761,3.961,4.133,4.311,4.478,4.723
Germany,Oils & Fats,Revenue,Edible Oils,billion USD (US$),Statista,1.181,1.028,1.059,1.117,1.244,1.22,1.287,1.431,1.104,1.484,1.554,1.62,1.68,1.693
Germany,Oils & Fats,Revenue,Margarine,billion USD (US$),Statista,1.063,0.919,0.941,0.988,1.094,1.066,1.117,1.235,0.957,1.292,1.355,1.414,1.475,1.547
Germany,Oils & Fats,Revenue,Other Oils & Fats,billion USD (US$),Statista,0.367,0.307,0.304,0.307,0.327,0.306,0.308,0.326,0.334,0.333,0.328,0.322,0.334,0.327
Germany,Oils & Fats,Revenue Change,Total,percent,Statista,,-13.31,2.583,5.119,10.927,-2.335,4.998,10.771,-4.823,14.845,4.214,4.044,3.9,4.067
Germany,Oils & Fats,Revenue Change,Butter,percent,Statista,,-13.012,2.952,5.463,11.315,-2.013,5.355,11.157,8.168,5.318,4.342,4.307,3.874,5.471
Germany,Oils & Fats,Revenue Change,Edible Oils,percent,Statista,,-12.955,3.016,5.477,11.37,-1.929,5.492,11.189,-22.851,34.42,4.717,4.247,3.704,0.774
Germany,Oils & Fats,Revenue Change,Margarine,percent,Statista,,-13.509,2.393,4.908,10.774,-2.559,4.784,10.564,-22.494,34.977,4.876,4.354,4.314,4.881
Germany,Oils & Fats,Revenue Change,Other Oils & Fats,percent,Statista,,-16.367,-1.14,1.12,6.58,-6.326,0.522,5.842,2.515,-0.419,-1.532,-1.861,3.73,-1.918
Germany,Oils & Fats,Average Revenue per Capita,Total,USD (US$),Statista,67.43,58.21,59.42,62.11,68.51,66.6,69.7,77.1,73.39,84.4,88.11,91.8,95.49,99.47
Germany,Oils & Fats,Average Revenue per Capita,Butter,USD (US$),Statista,35.38,30.65,31.4,32.93,36.45,35.55,37.33,41.44,44.84,47.28,49.41,51.62,53.67,56.67
Germany,Oils & Fats,Average Revenue per Capita,Edible Oils,USD (US$),Statista,14.49,12.56,12.88,13.52,14.97,14.61,15.36,17.06,13.16,17.72,18.58,19.4,20.14,20.32
Germany,Oils & Fats,Average Revenue per Capita,Margarine,USD (US$),Statista,13.05,11.24,11.45,11.95,13.16,12.76,13.33,14.72,11.41,15.43,16.2,16.93,17.68,18.56
Germany,Oils & Fats,Average Revenue per Capita,Other Oils & Fats,USD (US$),Statista,4.508,3.755,3.694,3.715,3.937,3.67,3.678,3.887,3.986,3.974,3.919,3.852,4,3.927
Germany,Oils & Fats,Online Revenue Share,Offline,percent,Statista,,,,99.265,99.008,98.661,98.196,97.129,96.309,95.287,94.027,92.496,,
Germany,Oils & Fats,Online Revenue Share,Online,percent,Statista,,,,0.735,0.992,1.339,1.804,2.871,3.691,4.713,5.973,7.504,,
Germany,Oils & Fats,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Oils & Fats,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Oils & Fats,Volume,Total,million kilograms,Statista,787.67,803.267,814.35,815.751,839.28,844.108,862.771,870.907,734.613,861.69,882.58,901.705,919.953,935.015
Germany,Oils & Fats,Volume,Butter,million kilograms,Statista,245.062,252.959,259.573,263.187,274.078,279.018,286.968,291.844,299.384,306.362,313.912,321.537,327.762,338.904
Germany,Oils & Fats,Volume,Edible Oils,million kilograms,Statista,237.304,238.815,238.919,236.175,239.784,237.987,242.896,244.278,178.64,233.511,239.998,245.783,250.129,247.102
Germany,Oils & Fats,Volume,Margarine,million kilograms,Statista,252.697,259.6,265.045,267.306,276.805,280.125,286.898,290.363,213.407,280.032,288.269,295.443,302.425,310.898
Germany,Oils & Fats,Volume,Other Oils & Fats,million kilograms,Statista,52.607,51.894,50.813,49.083,48.612,46.979,46.01,44.422,43.182,41.786,40.401,38.942,39.637,38.11
Germany,Oils & Fats,Volume Change,Total,percent,Statista,,1.98,1.38,0.172,2.884,0.575,2.211,0.943,-15.65,17.299,2.424,2.167,2.024,1.637
Germany,Oils & Fats,Volume Change,Butter,percent,Statista,,3.222,2.615,1.392,4.138,1.802,2.849,1.699,2.584,2.331,2.465,2.429,1.936,3.399
Germany,Oils & Fats,Volume Change,Edible Oils,percent,Statista,,0.637,0.044,-1.148,1.528,-0.75,2.063,0.569,-26.87,30.716,2.778,2.411,1.768,-1.21
Germany,Oils & Fats,Volume Change,Margarine,percent,Statista,,2.731,2.098,0.853,3.554,1.199,2.418,1.208,-26.503,31.219,2.942,2.489,2.363,2.802
Germany,Oils & Fats,Volume Change,Other Oils & Fats,percent,Statista,,-1.356,-2.083,-3.404,-0.959,-3.36,-2.063,-3.452,-2.791,-3.233,-3.315,-3.609,1.782,-3.85
Germany,Oils & Fats,Average Volume per Capita,Total,kilograms,Statista,9.671,9.821,9.908,9.869,10.097,10.107,10.298,10.38,8.758,10.286,10.553,10.797,11.028,11.218
Germany,Oils & Fats,Average Volume per Capita,Butter,kilograms,Statista,3.009,3.093,3.158,3.184,3.297,3.341,3.425,3.478,3.569,3.657,3.753,3.85,3.929,4.066
Germany,Oils & Fats,Average Volume per Capita,Edible Oils,kilograms,Statista,2.913,2.92,2.907,2.857,2.885,2.85,2.899,2.912,2.13,2.787,2.87,2.943,2.998,2.965
Germany,Oils & Fats,Average Volume per Capita,Margarine,kilograms,Statista,3.102,3.174,3.225,3.234,3.33,3.354,3.424,3.461,2.544,3.343,3.447,3.538,3.625,3.73
Germany,Oils & Fats,Average Volume per Capita,Other Oils & Fats,kilograms,Statista,0.646,0.634,0.618,0.594,0.585,0.563,0.549,0.529,0.515,0.499,0.483,0.466,0.475,0.457
Germany,Butter,Price per Unit,Average,USD (US$),Statista,11.76,9.91,9.942,10.34,11.05,10.64,10.9,11.91,12.56,12.93,13.17,13.41,13.66,13.94
Germany,Butter,Revenue,Total,billion USD (US$),Statista,2.882,2.507,2.581,2.722,3.03,2.969,3.128,3.477,3.761,3.961,4.133,4.311,4.478,4.723
Germany,Butter,Revenue Change,Total,percent,Statista,,-13.012,2.952,5.463,11.315,-2.013,5.355,11.157,8.168,5.318,4.342,4.307,3.874,5.471
Germany,Butter,Average Revenue per Capita,Total,USD (US$),Statista,35.38,30.65,31.4,32.93,36.45,35.55,37.33,41.44,44.84,47.28,49.41,51.62,53.67,56.67
Germany,Butter,Online Revenue Share,Offline,percent,Statista,,,,99.228,98.962,98.605,98.129,97.032,96.2,95.167,93.899,92.366,,
Germany,Butter,Online Revenue Share,Online,percent,Statista,,,,0.772,1.038,1.395,1.871,2.968,3.8,4.833,6.101,7.634,,
Germany,Butter,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Butter,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Butter,Volume,Total,million liters,Statista,245.062,252.959,259.573,263.187,274.078,279.018,286.968,291.844,299.384,306.362,313.912,321.537,327.762,338.904
Germany,Butter,Volume Change,Total,percent,Statista,,3.222,2.615,1.392,4.138,1.802,2.849,1.699,2.584,2.331,2.465,2.429,1.936,3.399
Germany,Butter,Average Volume per Capita,Total,liters,Statista,3.009,3.093,3.158,3.184,3.297,3.341,3.425,3.478,3.569,3.657,3.753,3.85,3.929,4.066
Germany,Butter,... in 500-gram packs,Butter,500 g packs,Statista,6.017,6.186,6.316,6.368,6.594,6.682,6.85,6.957,7.138,7.314,7.507,7.7,7.858,8.132
Germany,Butter,... in 350-gram packs,Butter,350 g packs,Statista,8.596,8.837,9.023,9.097,9.421,9.545,9.786,9.938,10.197,10.449,10.724,11,11.226,11.618
Germany,Butter,... in 250-gram packs,Butter,250 g packs,Statista,12.035,12.372,12.632,12.736,13.189,13.363,13.7,13.914,14.276,14.628,15.013,15.4,15.716,16.265
Germany,Margarine,Price per Unit,Average,USD (US$),Statista,4.205,3.541,3.552,3.695,3.95,3.805,3.893,4.253,4.485,4.615,4.7,4.786,4.877,4.975
Germany,Margarine,Revenue,Total,billion USD (US$),Statista,1.063,0.919,0.941,0.988,1.094,1.066,1.117,1.235,0.957,1.292,1.355,1.414,1.475,1.547
Germany,Margarine,Revenue Change,Total,percent,Statista,,-13.509,2.393,4.908,10.774,-2.559,4.784,10.564,-22.494,34.977,4.876,4.354,4.314,4.881
Germany,Margarine,Average Revenue per Capita,Total,USD (US$),Statista,13.05,11.24,11.45,11.95,13.16,12.76,13.33,14.72,11.41,15.43,16.2,16.93,17.68,18.56
Germany,Margarine,Online Revenue Share,Offline,percent,Statista,,,,99.363,99.13,98.813,98.383,97.397,96.615,95.628,94.397,92.882,,
Germany,Margarine,Online Revenue Share,Online,percent,Statista,,,,0.637,0.87,1.187,1.617,2.603,3.385,4.372,5.603,7.118,,
Germany,Margarine,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Margarine,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Margarine,Volume,Total,million liters,Statista,252.697,259.6,265.045,267.306,276.805,280.125,286.898,290.363,213.407,280.032,288.269,295.443,302.425,310.898
Germany,Margarine,Volume Change,Total,percent,Statista,,2.731,2.098,0.853,3.554,1.199,2.418,1.208,-26.503,31.219,2.942,2.489,2.363,2.802
Germany,Margarine,Average Volume per Capita,Total,liters,Statista,3.102,3.174,3.225,3.234,3.33,3.354,3.424,3.461,2.544,3.343,3.447,3.538,3.625,3.73
Germany,Margarine,... in 500-gram packs,Margarine,500 g packs,Statista,6.205,6.348,6.449,6.468,6.66,6.708,6.849,6.922,5.088,6.685,6.893,7.075,7.25,7.46
Germany,Margarine,... in 350-gram packs,Margarine,350 g packs,Statista,8.864,9.069,9.213,9.24,9.514,9.583,9.784,9.888,7.269,9.551,9.848,10.107,10.358,10.658
Germany,Margarine,... in 250-gram packs,Margarine,250 g packs,Statista,12.41,12.696,12.899,12.935,13.32,13.416,13.697,13.843,10.176,13.371,13.787,14.15,14.501,14.921
Germany,Other Oils & Fats,Price per Unit,Average,USD (US$),Statista,6.98,5.918,5.975,6.256,6.732,6.525,6.697,7.341,7.742,7.967,8.113,8.262,8.418,8.588
Germany,Other Oils & Fats,Revenue,Total,billion USD (US$),Statista,0.367,0.307,0.304,0.307,0.327,0.306,0.308,0.326,0.334,0.333,0.328,0.322,0.334,0.327
Germany,Other Oils & Fats,Revenue Change,Total,percent,Statista,,-16.367,-1.14,1.12,6.58,-6.326,0.522,5.842,2.515,-0.419,-1.532,-1.861,3.73,-1.918
Germany,Other Oils & Fats,Average Revenue per Capita,Total,USD (US$),Statista,4.508,3.755,3.694,3.715,3.937,3.67,3.678,3.887,3.986,3.974,3.919,3.852,4,3.927
Germany,Other Oils & Fats,Online Revenue Share,Offline,percent,Statista,,,,99.352,99.116,98.795,98.361,97.401,96.615,95.62,94.374,92.836,,
Germany,Other Oils & Fats,Online Revenue Share,Online,percent,Statista,,,,0.648,0.884,1.205,1.639,2.599,3.385,4.38,5.626,7.164,,
Germany,Other Oils & Fats,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Other Oils & Fats,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Other Oils & Fats,Volume,Total,million kilograms,Statista,52.607,51.894,50.813,49.083,48.612,46.979,46.01,44.422,43.182,41.786,40.401,38.942,39.637,38.11
Germany,Other Oils & Fats,Volume Change,Total,percent,Statista,,-1.356,-2.083,-3.404,-0.959,-3.36,-2.063,-3.452,-2.791,-3.233,-3.315,-3.609,1.782,-3.85
Germany,Other Oils & Fats,Average Volume per Capita,Total,kilograms,Statista,0.646,0.634,0.618,0.594,0.585,0.563,0.549,0.529,0.515,0.499,0.483,0.466,0.475,0.457
Germany,Sauces & Spices,Price per Unit,Average,USD (US$),Statista,5.011,4.262,4.315,4.529,4.884,4.743,4.88,5.36,5.668,5.847,5.968,6.09,6.21,6.386
Germany,Sauces & Spices,Price per Unit,Other Sauces,USD (US$),Statista,5.513,4.659,4.687,4.89,5.242,5.06,5.193,5.686,5.997,6.171,6.284,6.399,6.52,6.652
Germany,Sauces & Spices,Price per Unit,Spices & Culinary Herbs,USD (US$),Statista,23.28,19.68,19.79,20.61,22.05,21.22,21.76,23.78,25.08,25.81,26.28,26.77,27.27,27.82
Germany,Sauces & Spices,Price per Unit,Tomato Ketchup,USD (US$),Statista,2.401,2.05,2.083,2.195,2.376,2.315,2.382,2.618,2.761,2.842,2.894,2.947,3.003,3.063
Germany,Sauces & Spices,Revenue,Total,billion USD (US$),Statista,5.249,4.517,4.601,4.801,5.287,5.126,5.342,5.874,6.275,6.525,6.725,6.929,7.189,7.38
Germany,Sauces & Spices,Revenue,Other Sauces,billion USD (US$),Statista,2.573,2.201,2.227,2.31,2.527,2.435,2.521,2.755,2.924,3.022,3.095,3.17,3.289,3.352
Germany,Sauces & Spices,Revenue,Spices & Culinary Herbs,billion USD (US$),Statista,1.429,1.242,1.277,1.345,1.495,1.462,1.538,1.707,1.843,1.937,2.016,2.098,2.178,2.283
Germany,Sauces & Spices,Revenue,Tomato Ketchup,billion USD (US$),Statista,1.247,1.075,1.097,1.147,1.265,1.229,1.283,1.413,1.508,1.566,1.613,1.662,1.721,1.745
Germany,Sauces & Spices,Revenue Change,Total,percent,Statista,,-13.946,1.86,4.347,10.123,-3.045,4.214,9.959,6.827,3.984,3.065,3.033,3.752,2.657
Germany,Sauces & Spices,Revenue Change,Other Sauces,percent,Statista,,-14.458,1.181,3.727,9.394,-3.641,3.532,9.282,6.134,3.352,2.416,2.423,3.754,1.915
Germany,Sauces & Spices,Revenue Change,Spices & Culinary Herbs,percent,Statista,,-13.086,2.818,5.325,11.152,-2.207,5.198,10.988,7.967,5.1,4.078,4.067,3.813,4.821
Germany,Sauces & Spices,Revenue Change,Tomato Ketchup,percent,Statista,,-13.793,2.047,4.558,10.288,-2.846,4.394,10.133,6.723,3.846,3.001,3.038,3.55,1.395
Germany,Sauces & Spices,Average Revenue per Capita,Total,USD (US$),Statista,64.44,55.23,55.97,58.08,63.6,61.38,63.76,70.02,74.8,77.88,80.4,82.97,86.18,88.54
Germany,Sauces & Spices,Average Revenue per Capita,Other Sauces,USD (US$),Statista,31.59,26.91,27.1,27.94,30.41,29.15,30.09,32.83,34.86,36.07,37.01,37.95,39.43,40.21
Germany,Sauces & Spices,Average Revenue per Capita,Spices & Culinary Herbs,USD (US$),Statista,17.54,15.18,15.53,16.27,17.98,17.51,18.36,20.34,21.97,23.12,24.1,25.12,26.11,27.4
Germany,Sauces & Spices,Average Revenue per Capita,Tomato Ketchup,USD (US$),Statista,15.31,13.14,13.34,13.87,15.22,14.71,15.31,16.84,17.97,18.69,19.29,19.9,20.64,20.93
Germany,Sauces & Spices,Online Revenue Share,Offline,percent,Statista,,,,99.306,99.059,98.724,98.274,97.474,96.671,95.637,94.317,92.652,,
Germany,Sauces & Spices,Online Revenue Share,Online,percent,Statista,,,,0.694,0.941,1.276,1.726,2.526,3.329,4.363,5.683,7.348,,
Germany,Sauces & Spices,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Sauces & Spices,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Sauces & Spices,Volume,Total,million kilograms,Statista,"1,047.521","1,059.834","1,066.168","1,059.937","1,082.439","1,080.772","1,094.713","1,095.892","1,107.022","1,115.874","1,126.819","1,137.779","1,157.708","1,155.608"
Germany,Sauces & Spices,Volume,Other Sauces,million kilograms,Statista,466.759,472.347,475.175,472.314,482.172,481.18,485.538,484.449,487.632,489.683,492.582,495.334,504.499,503.895
Germany,Sauces & Spices,Volume,Spices & Culinary Herbs,million kilograms,Statista,61.387,63.078,64.502,65.227,67.788,68.904,70.701,71.759,73.472,75.043,76.696,78.367,79.861,82.073
Germany,Sauces & Spices,Volume,Tomato Ketchup,million kilograms,Statista,519.375,524.409,526.49,522.395,532.479,530.688,538.474,539.684,545.918,551.148,557.54,564.078,573.349,569.64
Germany,Sauces & Spices,Volume Change,Total,percent,Statista,,1.175,0.598,-0.584,2.123,-0.154,1.29,0.108,1.016,0.8,0.981,0.973,1.752,-0.181
Germany,Sauces & Spices,Volume Change,Other Sauces,percent,Statista,,1.197,0.599,-0.602,2.087,-0.206,0.906,-0.224,0.657,0.421,0.592,0.559,1.85,-0.12
Germany,Sauces & Spices,Volume Change,Spices & Culinary Herbs,percent,Statista,,2.754,2.258,1.123,3.927,1.645,2.608,1.497,2.387,2.138,2.203,2.179,1.906,2.77
Germany,Sauces & Spices,Volume Change,Tomato Ketchup,percent,Statista,,0.969,0.397,-0.778,1.93,-0.336,1.467,0.225,1.155,0.958,1.16,1.173,1.643,-0.647
Germany,Sauces & Spices,Average Volume per Capita,Total,kilograms,Statista,12.861,12.958,12.971,12.823,13.022,12.941,13.066,13.062,13.197,13.32,13.473,13.624,13.878,13.865
Germany,Sauces & Spices,Average Volume per Capita,Other Sauces,kilograms,Statista,5.731,5.775,5.781,5.714,5.801,5.761,5.795,5.774,5.813,5.845,5.89,5.931,6.048,6.046
Germany,Sauces & Spices,Average Volume per Capita,Spices & Culinary Herbs,kilograms,Statista,0.754,0.771,0.785,0.789,0.816,0.825,0.844,0.855,0.876,0.896,0.917,0.938,0.957,0.985
Germany,Sauces & Spices,Average Volume per Capita,Tomato Ketchup,kilograms,Statista,6.377,6.412,6.405,6.32,6.406,6.354,6.427,6.432,6.508,6.579,6.666,6.754,6.873,6.835
Germany,Tomato Ketchup,Price per Unit,Average,USD (US$),Statista,2.401,2.05,2.083,2.195,2.376,2.315,2.382,2.618,2.761,2.842,2.894,2.947,3.003,3.063
Germany,Tomato Ketchup,Revenue,Total,billion USD (US$),Statista,1.247,1.075,1.097,1.147,1.265,1.229,1.283,1.413,1.508,1.566,1.613,1.662,1.721,1.745
Germany,Tomato Ketchup,Revenue Change,Total,percent,Statista,,-13.793,2.047,4.558,10.288,-2.846,4.394,10.133,6.723,3.846,3.001,3.038,3.55,1.395
Germany,Tomato Ketchup,Average Revenue per Capita,Total,USD (US$),Statista,15.31,13.14,13.34,13.87,15.22,14.71,15.31,16.84,17.97,18.69,19.29,19.9,20.64,20.93
Germany,Tomato Ketchup,Online Revenue Share,Offline,percent,Statista,,,,99.336,99.096,98.771,98.332,97.549,96.76,95.738,94.43,92.774,,
Germany,Tomato Ketchup,Online Revenue Share,Online,percent,Statista,,,,0.664,0.904,1.229,1.668,2.451,3.24,4.262,5.57,7.226,,
Germany,Tomato Ketchup,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Tomato Ketchup,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Tomato Ketchup,Volume,Total,million kilograms,Statista,519.375,524.409,526.49,522.395,532.479,530.688,538.474,539.684,545.918,551.148,557.54,564.078,573.349,569.64
Germany,Tomato Ketchup,Volume Change,Total,percent,Statista,,0.969,0.397,-0.778,1.93,-0.336,1.467,0.225,1.155,0.958,1.16,1.173,1.643,-0.647
