Region,Market,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Poland,Oils & Fats,Revenue Change,Margarine,percent,Statista,,-17.389,-1.55,9.509,6.084,0.052,3.335,4.135,-21.743,42.017,8.279,6.801,7.46,-5.084
Poland,Oils & Fats,Revenue Change,Other Oils & Fats,percent,Statista,,-16.494,-0.367,10.718,7.312,1.2,4.591,5.34,9.132,10.818,7.924,6.97,6.59,-7.629
Poland,Oils & Fats,Average Revenue per Capita,Total,USD (US$),Statista,33.87,28.3,28.18,31.2,33.48,33.86,35.41,37.31,35.27,43.67,47.41,50.94,54.56,50.73
Poland,Oils & Fats,Average Revenue per Capita,Butter,USD (US$),Statista,10.54,8.825,8.806,9.769,10.5,10.64,11.15,11.77,12.8,14.14,15.24,16.3,17.36,15.48
Poland,Oils & Fats,Average Revenue per Capita,Edible Oils,USD (US$),Statista,11.14,9.328,9.309,10.33,11.1,11.26,11.8,12.45,9.861,14.19,15.56,16.85,18.13,17.38
Poland,Oils & Fats,Average Revenue per Capita,Margarine,USD (US$),Statista,5.329,4.408,4.346,4.763,5.058,5.064,5.24,5.463,4.281,6.093,6.61,7.074,7.621,7.255
Poland,Oils & Fats,Average Revenue per Capita,Other Oils & Fats,USD (US$),Statista,6.86,5.738,5.722,6.342,6.813,6.899,7.223,7.619,8.327,9.244,9.997,10.72,11.45,10.61
Poland,Oils & Fats,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.864,99.847,99.828,99.806,99.781,99.752,,
Poland,Oils & Fats,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.136,0.153,0.172,0.194,0.219,0.248,,
Poland,Oils & Fats,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Oils & Fats,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Oils & Fats,Volume,Total,million kilograms,Statista,237.058,228.7,229.666,229.15,222.264,224.728,226.987,225.677,186.995,216.663,225.933,234.645,244.736,223.063
Poland,Oils & Fats,Volume,Butter,million kilograms,Statista,52.024,48.873,47.947,46.871,44.656,44.452,44.661,44.133,44,43.989,45.517,47.066,48.746,42.291
Poland,Oils & Fats,Volume,Edible Oils,million kilograms,Statista,60.816,59.497,60.495,61.035,59.796,61.007,62.086,62.184,45.158,58.768,61.906,64.826,67.808,63.251
Poland,Oils & Fats,Volume,Margarine,million kilograms,Statista,78.83,76.727,77.608,77.885,75.892,77.004,77.523,76.881,55.258,71.145,74.11,76.714,80.352,74.411
Poland,Oils & Fats,Volume,Other Oils & Fats,million kilograms,Statista,45.388,43.604,43.615,43.359,41.92,42.265,42.716,42.479,42.579,42.761,44.399,46.039,47.83,43.11
Poland,Oils & Fats,Volume Change,Total,percent,Statista,,-3.526,0.423,-0.225,-3.005,1.109,1.005,-0.577,-17.14,15.866,4.278,3.856,4.301,-8.856
Poland,Oils & Fats,Volume Change,Butter,percent,Statista,,-6.057,-1.894,-2.245,-4.725,-0.456,0.47,-1.184,-0.3,-0.025,3.474,3.401,3.57,-13.242
Poland,Oils & Fats,Volume Change,Edible Oils,percent,Statista,,-2.169,1.679,0.891,-2.03,2.026,1.769,0.156,-27.379,30.139,5.339,4.717,4.6,-6.721
Poland,Oils & Fats,Volume Change,Margarine,percent,Statista,,-2.669,1.15,0.357,-2.559,1.464,0.675,-0.828,-28.125,28.75,4.169,3.513,4.742,-7.394
Poland,Oils & Fats,Volume Change,Other Oils & Fats,percent,Statista,,-3.931,0.026,-0.586,-3.319,0.822,1.068,-0.555,0.235,0.429,3.83,3.694,3.89,-9.868
Poland,Oils & Fats,Average Volume per Capita,Total,kilograms,Statista,6.223,6.013,6.046,6.038,5.861,5.931,5.998,5.971,4.955,5.751,6.009,6.255,6.54,5.978
Poland,Oils & Fats,Average Volume per Capita,Butter,kilograms,Statista,1.366,1.285,1.262,1.235,1.178,1.173,1.18,1.168,1.166,1.168,1.211,1.255,1.303,1.133
Poland,Oils & Fats,Average Volume per Capita,Edible Oils,kilograms,Statista,1.597,1.564,1.592,1.608,1.577,1.61,1.64,1.645,1.197,1.56,1.646,1.728,1.812,1.695
Poland,Oils & Fats,Average Volume per Capita,Margarine,kilograms,Statista,2.07,2.017,2.043,2.052,2.001,2.032,2.048,2.034,1.464,1.888,1.971,2.045,2.147,1.994
Poland,Oils & Fats,Average Volume per Capita,Other Oils & Fats,kilograms,Statista,1.192,1.146,1.148,1.142,1.105,1.116,1.129,1.124,1.128,1.135,1.181,1.227,1.278,1.155
Poland,Butter,Price per Unit,Average,USD (US$),Statista,7.719,6.868,6.977,7.911,8.918,9.072,9.451,10.08,10.98,12.11,12.59,12.99,13.33,13.66
Poland,Butter,Revenue,Total,billion USD (US$),Statista,0.402,0.336,0.335,0.371,0.398,0.403,0.422,0.445,0.483,0.533,0.573,0.611,0.65,0.578
Poland,Butter,Revenue Change,Total,percent,Statista,,-16.434,-0.328,10.852,7.416,1.255,4.662,5.425,8.539,10.331,7.544,6.666,6.265,-11.068
Poland,Butter,Average Revenue per Capita,Total,USD (US$),Statista,10.54,8.825,8.806,9.769,10.5,10.64,11.15,11.77,12.8,14.14,15.24,16.3,17.36,15.48
Poland,Butter,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.864,99.847,99.828,99.806,99.781,99.752,,
Poland,Butter,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.136,0.153,0.172,0.194,0.219,0.248,,
Poland,Butter,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Butter,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Butter,Volume,Total,million liters,Statista,52.024,48.873,47.947,46.871,44.656,44.452,44.661,44.133,44,43.989,45.517,47.066,48.746,42.291
Poland,Butter,Volume Change,Total,percent,Statista,,-6.057,-1.894,-2.245,-4.725,-0.456,0.47,-1.184,-0.3,-0.025,3.474,3.401,3.57,-13.242
Poland,Butter,Average Volume per Capita,Total,liters,Statista,1.366,1.285,1.262,1.235,1.178,1.173,1.18,1.168,1.166,1.168,1.211,1.255,1.303,1.133
Poland,Butter,... in 500-gram packs,Butter,500 g packs,Statista,2.732,2.57,2.524,2.47,2.355,2.347,2.36,2.335,2.332,2.335,2.421,2.509,2.605,2.267
Poland,Butter,... in 350-gram packs,Butter,350 g packs,Statista,3.902,3.671,3.606,3.528,3.365,3.352,3.372,3.336,3.331,3.336,3.459,3.585,3.722,3.238
Poland,Butter,... in 250-gram packs,Butter,250 g packs,Statista,5.463,5.14,5.049,4.94,4.71,4.693,4.72,4.67,4.664,4.67,4.842,5.018,5.211,4.533
Poland,Margarine,Price per Unit,Average,USD (US$),Statista,2.575,2.185,2.127,2.321,2.527,2.492,2.558,2.686,2.924,3.226,3.354,3.459,3.549,3.638
Poland,Margarine,Revenue,Total,million USD (US$),Statista,203,167.7,165.1,180.8,191.8,191.9,198.3,206.5,161.6,229.5,248.5,265.4,285.2,270.7
Poland,Margarine,Revenue Change,Total,percent,Statista,,-17.389,-1.55,9.509,6.084,0.052,3.335,4.135,-21.743,42.017,8.279,6.801,7.46,-5.084
Poland,Margarine,Average Revenue per Capita,Total,USD (US$),Statista,5.329,4.408,4.346,4.763,5.058,5.064,5.24,5.463,4.281,6.093,6.61,7.074,7.621,7.255
Poland,Margarine,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.864,99.847,99.828,99.806,99.781,99.752,,
Poland,Margarine,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.136,0.153,0.172,0.194,0.219,0.248,,
Poland,Margarine,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Margarine,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Margarine,Volume,Total,million liters,Statista,78.83,76.727,77.608,77.885,75.892,77.004,77.523,76.881,55.258,71.145,74.11,76.714,80.352,74.411
Poland,Margarine,Volume Change,Total,percent,Statista,,-2.669,1.15,0.357,-2.559,1.464,0.675,-0.828,-28.125,28.75,4.169,3.513,4.742,-7.394
Poland,Margarine,Average Volume per Capita,Total,liters,Statista,2.07,2.017,2.043,2.052,2.001,2.032,2.048,2.034,1.464,1.888,1.971,2.045,2.147,1.994
Poland,Margarine,... in 500-gram packs,Margarine,500 g packs,Statista,4.139,4.035,4.086,4.104,4.003,4.065,4.097,4.068,2.928,3.777,3.942,4.09,4.295,3.988
Poland,Margarine,... in 350-gram packs,Margarine,350 g packs,Statista,5.913,5.764,5.837,5.863,5.718,5.807,5.852,5.812,4.183,5.396,5.632,5.843,6.135,5.697
Poland,Margarine,... in 250-gram packs,Margarine,250 g packs,Statista,8.278,8.069,8.172,8.209,8.005,8.13,8.193,8.136,5.857,7.554,7.884,8.18,8.589,7.976
Poland,Other Oils & Fats,Price per Unit,Average,USD (US$),Statista,5.757,5.005,4.984,5.551,6.163,6.185,6.4,6.78,7.381,8.145,8.466,8.733,8.96,9.184
Poland,Other Oils & Fats,Revenue,Total,million USD (US$),Statista,261.3,218.2,217.4,240.7,258.3,261.4,273.4,288,314.3,348.3,375.9,402.1,428.6,395.9
Poland,Other Oils & Fats,Revenue Change,Total,percent,Statista,,-16.494,-0.367,10.718,7.312,1.2,4.591,5.34,9.132,10.818,7.924,6.97,6.59,-7.629
Poland,Other Oils & Fats,Average Revenue per Capita,Total,USD (US$),Statista,6.86,5.738,5.722,6.342,6.813,6.899,7.223,7.619,8.327,9.244,9.997,10.72,11.45,10.61
Poland,Other Oils & Fats,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.864,99.847,99.828,99.806,99.781,99.752,,
Poland,Other Oils & Fats,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.136,0.153,0.172,0.194,0.219,0.248,,
Poland,Other Oils & Fats,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Other Oils & Fats,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Other Oils & Fats,Volume,Total,million kilograms,Statista,45.388,43.604,43.615,43.359,41.92,42.265,42.716,42.479,42.579,42.761,44.399,46.039,47.83,43.11
Poland,Other Oils & Fats,Volume Change,Total,percent,Statista,,-3.931,0.026,-0.586,-3.319,0.822,1.068,-0.555,0.235,0.429,3.83,3.694,3.89,-9.868
Poland,Other Oils & Fats,Average Volume per Capita,Total,kilograms,Statista,1.192,1.146,1.148,1.142,1.105,1.116,1.129,1.124,1.128,1.135,1.181,1.227,1.278,1.155
Poland,Sauces & Spices,Price per Unit,Average,USD (US$),Statista,4.157,3.409,3.205,3.372,3.538,3.356,3.394,3.495,3.799,4.186,4.344,4.475,4.584,4.651
Poland,Sauces & Spices,Price per Unit,Other Sauces,USD (US$),Statista,3.512,2.833,2.621,2.714,2.803,2.619,2.619,2.668,2.905,3.206,3.332,3.437,3.527,3.615
Poland,Sauces & Spices,Price per Unit,Spices & Culinary Herbs,USD (US$),Statista,14.97,12.59,12.11,13.02,13.94,13.5,13.81,14.39,15.66,17.28,17.97,18.53,19.01,19.49
Poland,Sauces & Spices,Price per Unit,Tomato Ketchup,USD (US$),Statista,2.177,1.824,1.754,1.89,2.032,1.977,2.04,2.141,2.33,2.571,2.673,2.757,2.829,2.9
Poland,Sauces & Spices,Revenue,Total,billion USD (US$),Statista,1.187,0.991,0.986,1.091,1.17,1.183,1.236,1.301,1.453,1.644,1.804,1.958,2.115,2.164
Poland,Sauces & Spices,Revenue,Other Sauces,billion USD (US$),Statista,0.59,0.491,0.489,0.54,0.579,0.585,0.61,0.642,0.724,0.827,0.914,0.998,1.085,1.148
Poland,Sauces & Spices,Revenue,Spices & Culinary Herbs,billion USD (US$),Statista,0.399,0.334,0.333,0.369,0.396,0.402,0.42,0.443,0.491,0.553,0.603,0.651,0.699,0.691
Poland,Sauces & Spices,Revenue,Tomato Ketchup,billion USD (US$),Statista,0.198,0.165,0.164,0.182,0.195,0.197,0.205,0.216,0.237,0.265,0.287,0.309,0.331,0.326
Poland,Sauces & Spices,Revenue Change,Total,percent,Statista,,-16.546,-0.485,10.672,7.241,1.111,4.48,5.259,11.683,13.145,9.732,8.537,8.018,2.317
Poland,Sauces & Spices,Revenue Change,Other Sauces,percent,Statista,,-16.624,-0.59,10.561,7.127,1.02,4.396,5.161,12.823,14.183,10.535,9.213,8.707,5.806
Poland,Sauces & Spices,Revenue Change,Spices & Culinary Herbs,percent,Statista,,-16.4,-0.299,10.844,7.425,1.312,4.681,5.447,10.873,12.452,9.065,7.996,7.389,-1.187
Poland,Sauces & Spices,Revenue Change,Tomato Ketchup,percent,Statista,,-16.599,-0.605,10.59,7.155,1.027,4.423,5.161,9.861,11.462,8.582,7.486,7.159,-1.542
Poland,Sauces & Spices,Average Revenue per Capita,Total,USD (US$),Statista,31.16,26.04,25.95,28.74,30.85,31.22,32.66,34.42,38.5,43.63,47.98,52.19,56.52,58
Poland,Sauces & Spices,Average Revenue per Capita,Other Sauces,USD (US$),Statista,15.48,12.92,12.86,14.23,15.26,15.43,16.13,16.98,19.19,21.95,24.31,26.61,29,30.75
Poland,Sauces & Spices,Average Revenue per Capita,Spices & Culinary Herbs,USD (US$),Statista,10.48,8.779,8.762,9.723,10.45,10.6,11.11,11.73,13.02,14.67,16.03,17.35,18.68,18.51
Poland,Sauces & Spices,Average Revenue per Capita,Tomato Ketchup,USD (US$),Statista,5.203,4.345,4.325,4.787,5.134,5.191,5.426,5.715,6.288,7.02,7.639,8.228,8.84,8.728
Poland,Sauces & Spices,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.87,99.853,99.833,99.81,99.783,99.752,,
Poland,Sauces & Spices,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.13,0.147,0.167,0.19,0.217,0.248,,
Poland,Sauces & Spices,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Sauces & Spices,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Sauces & Spices,Volume,Total,million kilograms,Statista,285.558,290.558,307.617,323.504,330.709,352.442,364.144,372.257,382.481,392.74,415.272,437.467,461.431,465.26
Poland,Sauces & Spices,Volume,Other Sauces,million kilograms,Statista,167.84,173.459,186.451,199.016,206.442,223.199,233.019,240.529,249.266,257.911,274.257,290.385,307.726,317.487
Poland,Sauces & Spices,Volume,Spices & Culinary Herbs,million kilograms,Statista,26.682,26.524,27.491,28.345,28.434,29.751,30.444,30.811,31.38,31.975,33.552,35.127,36.766,35.446
Poland,Sauces & Spices,Volume,Tomato Ketchup,million kilograms,Statista,91.036,90.575,93.675,96.144,95.833,99.491,100.681,100.917,101.834,102.855,107.463,111.954,116.939,112.327
Poland,Sauces & Spices,Volume Change,Total,percent,Statista,,1.751,5.871,5.165,2.227,6.571,3.32,2.228,2.746,2.682,5.737,5.345,5.478,0.83
Poland,Sauces & Spices,Volume Change,Other Sauces,percent,Statista,,3.348,7.49,6.739,3.731,8.117,4.4,3.223,3.633,3.468,6.338,5.881,5.972,3.172
Poland,Sauces & Spices,Volume Change,Spices & Culinary Herbs,percent,Statista,,-0.595,3.648,3.104,0.316,4.632,2.327,1.208,1.847,1.896,4.932,4.694,4.666,-3.591
Poland,Sauces & Spices,Volume Change,Tomato Ketchup,percent,Statista,,-0.506,3.422,2.636,-0.323,3.817,1.196,0.234,0.909,1.002,4.48,4.18,4.452,-3.944
Poland,Sauces & Spices,Average Volume per Capita,Total,kilograms,Statista,7.497,7.639,8.097,8.524,8.721,9.302,9.622,9.849,10.135,10.425,11.045,11.661,12.331,12.468
Poland,Sauces & Spices,Average Volume per Capita,Other Sauces,kilograms,Statista,4.406,4.561,4.908,5.244,5.444,5.891,6.157,6.364,6.605,6.846,7.294,7.741,8.224,8.508
Poland,Sauces & Spices,Average Volume per Capita,Spices & Culinary Herbs,kilograms,Statista,0.7,0.697,0.724,0.747,0.75,0.785,0.804,0.815,0.831,0.849,0.892,0.936,0.983,0.95
Poland,Sauces & Spices,Average Volume per Capita,Tomato Ketchup,kilograms,Statista,2.39,2.381,2.466,2.533,2.527,2.626,2.66,2.67,2.698,2.73,2.858,2.984,3.125,3.01
Poland,Spices & Culinary Herbs,Price per Unit,Average,USD (US$),Statista,14.97,12.59,12.11,13.02,13.94,13.5,13.81,14.39,15.66,17.28,17.97,18.53,19.01,19.49
Poland,Spices & Culinary Herbs,Revenue,Total,billion USD (US$),Statista,0.399,0.334,0.333,0.369,0.396,0.402,0.42,0.443,0.491,0.553,0.603,0.651,0.699,0.691
Poland,Spices & Culinary Herbs,Revenue Change,Total,percent,Statista,,-16.4,-0.299,10.844,7.425,1.312,4.681,5.447,10.873,12.452,9.065,7.996,7.389,-1.187
Poland,Spices & Culinary Herbs,Average Revenue per Capita,Total,USD (US$),Statista,10.48,8.779,8.762,9.723,10.45,10.6,11.11,11.73,13.02,14.67,16.03,17.35,18.68,18.51
Poland,Spices & Culinary Herbs,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.87,99.853,99.833,99.81,99.783,99.752,,
Poland,Spices & Culinary Herbs,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.13,0.147,0.167,0.19,0.217,0.248,,
Poland,Spices & Culinary Herbs,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Spices & Culinary Herbs,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Spices & Culinary Herbs,Volume,Total,million kilograms,Statista,26.682,26.524,27.491,28.345,28.434,29.751,30.444,30.811,31.38,31.975,33.552,35.127,36.766,35.446
Poland,Spices & Culinary Herbs,Volume Change,Total,percent,Statista,,-0.595,3.648,3.104,0.316,4.632,2.327,1.208,1.847,1.896,4.932,4.694,4.666,-3.591
Poland,Spices & Culinary Herbs,Average Volume per Capita,Total,kilograms,Statista,0.7,0.697,0.724,0.747,0.75,0.785,0.804,0.815,0.831,0.849,0.892,0.936,0.983,0.95
Poland,Tomato Ketchup,Price per Unit,Average,USD (US$),Statista,2.177,1.824,1.754,1.89,2.032,1.977,2.04,2.141,2.33,2.571,2.673,2.757,2.829,2.9
Poland,Tomato Ketchup,Revenue,Total,million USD (US$),Statista,198.2,165.3,164.3,181.7,194.7,196.7,205.4,216,237.3,264.5,287.2,308.7,330.8,325.7
Poland,Tomato Ketchup,Revenue Change,Total,percent,Statista,,-16.599,-0.605,10.59,7.155,1.027,4.423,5.161,9.861,11.462,8.582,7.486,7.159,-1.542
Poland,Tomato Ketchup,Average Revenue per Capita,Total,USD (US$),Statista,5.203,4.345,4.325,4.787,5.134,5.191,5.426,5.715,6.288,7.02,7.639,8.228,8.84,8.728
Poland,Tomato Ketchup,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.87,99.853,99.833,99.81,99.783,99.752,,
Poland,Tomato Ketchup,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.13,0.147,0.167,0.19,0.217,0.248,,
Poland,Tomato Ketchup,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Tomato Ketchup,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Tomato Ketchup,Volume,Total,million kilograms,Statista,91.036,90.575,93.675,96.144,95.833,99.491,100.681,100.917,101.834,102.855,107.463,111.954,116.939,112.327
Poland,Tomato Ketchup,Volume Change,Total,percent,Statista,,-0.506,3.422,2.636,-0.323,3.817,1.196,0.234,0.909,1.002,4.48,4.18,4.452,-3.944
Poland,Tomato Ketchup,Average Volume per Capita,Total,kilograms,Statista,2.39,2.381,2.466,2.533,2.527,2.626,2.66,2.67,2.698,2.73,2.858,2.984,3.125,3.01
Poland,Tomato Ketchup,... in 750-milliliter bottles,Tomato Ketchup,750 mL bottles,Statista,3.187,3.175,3.288,3.378,3.37,3.501,3.547,3.56,3.598,3.64,3.811,3.979,4.167,4.014
Poland,Tomato Ketchup,... in 500-milliliter bottles,Tomato Ketchup,500 mL bottles,Statista,4.78,4.763,4.932,5.066,5.054,5.252,5.32,5.34,5.397,5.46,5.716,5.969,6.25,6.02
Poland,Tomato Ketchup,... in 300-milliliter bottles,Tomato Ketchup,300 mL bottles,Statista,7.966,7.938,8.219,8.444,8.424,8.753,8.867,8.9,8.994,9.1,9.527,9.948,10.417,10.034
Poland,Other Sauces,Price per Unit,Average,USD (US$),Statista,3.512,2.833,2.621,2.714,2.803,2.619,2.619,2.668,2.905,3.206,3.332,3.437,3.527,3.615
Poland,Other Sauces,Revenue,Total,billion USD (US$),Statista,0.59,0.491,0.489,0.54,0.579,0.585,0.61,0.642,0.724,0.827,0.914,0.998,1.085,1.148
Poland,Other Sauces,Revenue Change,Total,percent,Statista,,-16.624,-0.59,10.561,7.127,1.02,4.396,5.161,12.823,14.183,10.535,9.213,8.707,5.806
Poland,Other Sauces,Average Revenue per Capita,Total,USD (US$),Statista,15.48,12.92,12.86,14.23,15.26,15.43,16.13,16.98,19.19,21.95,24.31,26.61,29,30.75
Poland,Other Sauces,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.87,99.853,99.833,99.81,99.783,99.752,,
Poland,Other Sauces,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.13,0.147,0.167,0.19,0.217,0.248,,
Poland,Other Sauces,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Other Sauces,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Other Sauces,Volume,Total,million kilograms,Statista,167.84,173.459,186.451,199.016,206.442,223.199,233.019,240.529,249.266,257.911,274.257,290.385,307.726,317.487
Poland,Other Sauces,Volume Change,Total,percent,Statista,,3.348,7.49,6.739,3.731,8.117,4.4,3.223,3.633,3.468,6.338,5.881,5.972,3.172
Poland,Other Sauces,Average Volume per Capita,Total,kilograms,Statista,4.406,4.561,4.908,5.244,5.444,5.891,6.157,6.364,6.605,6.846,7.294,7.741,8.224,8.508
Poland,Ready-to-Eat Meals,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,15.584,,,,,,
Poland,Ready-to-Eat Meals,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,32.035,,,,,,
Poland,Ready-to-Eat Meals,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,29.004,,,,,,
Poland,Ready-to-Eat Meals,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,15.152,,,,,,
Poland,Ready-to-Eat Meals,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,8.23,,,,,,
Poland,Ready-to-Eat Meals,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,,,,36.436,,,,,,
Poland,Ready-to-Eat Meals,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,,,,32.447,,,,,,
Poland,Ready-to-Eat Meals,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,,,,31.117,,,,,,
Poland,Ready-to-Eat Meals,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,,,,44.805,,,,,,
Poland,Ready-to-Eat Meals,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,,,,55.195,,,,,,
